id,job_type,label,unit,metier_propose,nature_prix_proposee,multiplicateur_couches_applicable,gamme_proposee,niveau_doute,notes_auto,price_min_unit_ht,price_max_unit_ht,fixed_min_ht,fixed_max_ht,variability_ratio,confidence,sample_size,notes,commentaire_julien
26,cloison_placo,Cloison placo,m2,placo_isolation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),40,95,0,0,,null,0,Base,
884,cloison_placoplatre,Cloison plâtre BA13 (fourni+posé),m2,placo_isolation,fourniture_pose,false,—,auto,,35,88,0,0,,null,0,Inclus montants,
66,doublage_placo,Doublage placo,m2,placo_isolation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),30,80,0,0,,null,0,null,
148,placo_doublage_mur,Doublage placo + isolation,m2,placo_isolation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),45,115,0,0,,null,0,Base,
794,isolation_iti_pla_ba13,Doublage plâtre BA13 sur isolation (fourni+posé),m2,placo_isolation,fourniture_pose,false,—,auto,,35,85,0,0,,null,0,Inclus montants,
82,faux_plafond,Faux plafond,m2,placo_isolation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),40,110,0,0,,null,0,null,
364,pose_faux_plafond_dalle_chantier_difficile,Faux plafond dalles 60x60 (chantier difficile),m2,placo_isolation,fourniture_pose,false,variante_complexite,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),46,97,0,0,,null,0,Estimation,
362,pose_faux_plafond_dalle_complexe,Faux plafond dalles 60x60 (complexe),m2,placo_isolation,fourniture_pose,false,variante_complexite,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),45,93,0,0,,null,0,Estimation,
361,pose_faux_plafond_dalle_standard,Faux plafond dalles 60x60 (standard),m2,placo_isolation,fourniture_pose,false,standard,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),36,74,0,0,,null,0,Estimation,
363,pose_faux_plafond_dalle_urgence,Faux plafond dalles 60x60 (urgence),m2,placo_isolation,fourniture_pose,false,variante_complexite,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),48,100,0,0,,null,0,Estimation,
859,faux_plafond_ba13,Faux plafond plâtre BA13 (fourni+posé),m2,placo_isolation,fourniture_pose,false,—,auto,,35,88,0,0,,null,0,Base,
802,isolation_acoustique_cloison,Isolation acoustique entre pièces,m2,placo_isolation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),40,95,0,0,,null,0,Rw≥50 dB,
412,pose_isolation_cave,Isolation cave,m2,placo_isolation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),32,68,0,0,,null,0,Estimation,
797,isolation_mousse_projetée,Isolation mousse polyuréthane projetée,m2,placo_isolation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),30,80,0,0,,null,0,Ep. 60 mm,
356,pose_isolation_phonique_chantier_difficile,Isolation phonique (doublage) (chantier difficile),m2,placo_isolation,fourniture_pose,false,variante_complexite,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),63,132,0,0,,null,0,Estimation,
354,pose_isolation_phonique_complexe,Isolation phonique (doublage) (complexe),m2,placo_isolation,fourniture_pose,false,variante_complexite,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),61,127,0,0,,null,0,Estimation,
353,pose_isolation_phonique_standard,Isolation phonique (doublage) (standard),m2,placo_isolation,fourniture_pose,false,standard,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),49,101,0,0,,null,0,Estimation,
355,pose_isolation_phonique_urgence,Isolation phonique (doublage) (urgence),m2,placo_isolation,fourniture_pose,false,variante_complexite,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),66,137,0,0,,null,0,Estimation,
596,isolation_phonique_cloison,Isolation phonique cloison (laine + placo renforcé),m2,placo_isolation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),45,115,0,0,,null,0,Base,
597,isolation_phonique_plafond,Isolation phonique plafond,m2,placo_isolation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),40,105,0,0,,null,0,Base,
100,isolation_plancher_bas,Isolation plancher bas,m2,placo_isolation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),30,75,0,0,,null,0,RGE,
796,isolation_plancher_bas_ite,Isolation plancher bas par extérieur,m2,placo_isolation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),55,135,0,0,,null,0,EPS 120 mm,
599,isolation_plancher_haut,Isolation plancher haut entre logements,m2,placo_isolation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),22,58,0,0,,null,0,Base,
803,isolation_plancher_polystyrene,Isolation plancher polystyrène dalle (fourni+posé),m2,placo_isolation,fourniture_pose,false,—,auto,,12,32,0,0,,null,0,Ep. 80 mm,
264,toiture_isolation_sous_rampant,Isolation sous rampant + placo,m2,placo_isolation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),59,110,0,0,,null,0,RGE,
375,isolation_sous_sol,Isolation sous-sol/plafond,m2,placo_isolation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),36,74,0,0,,null,0,Estimation,
98,isolation_murs_exterieurs,Isolation thermique par l'extérieur (ITE),m2,placo_isolation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),90,180,0,0,,null,0,RGE,
754,isolation_ite_eps,ITE EPS graphite (fourni+posé),m2,placo_isolation,fourniture_pose,false,—,auto,,70,150,0,0,,null,0,Ep. 120 mm R≥3.4,
753,isolation_ite_laine_roche,ITE laine de roche (fourni+posé),m2,placo_isolation,fourniture_pose,false,—,auto,,90,185,0,0,,null,0,Ep. 100 mm R≥2.8,
792,isolation_iti_laine_roche,ITI laine de roche sur ossature (fourni+posé),m2,placo_isolation,fourniture_pose,false,—,auto,,45,105,0,0,,null,0,Ep. 100 mm R≥2.6,
793,isolation_iti_laine_de_verre,ITI laine de verre sur ossature (fourni+posé),m2,placo_isolation,fourniture_pose,false,—,auto,,35,85,0,0,,null,0,Ep. 100 mm R≥2.6,
501,pose_plaque_ba13,Pose BA13 (pose),m2,placo_isolation,pose_seule,false,—,auto,,15,35,0,0,,null,0,null,
500,pose_plaque_osb,Pose panneaux OSB,m2,placo_isolation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),10,26,0,0,,null,0,null,
603,pare_vapeur_pose,Pose pare-vapeur / frein vapeur,m2,placo_isolation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),8,24,0,0,,null,0,Base,
590,ouate_cellulose_projection,Projection ouate de cellulose,m2,placo_isolation,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),25,65,0,0,,null,0,RGE,
805,flocage_anti_incendie,Flocage anti-incendie (protection poutres),m2,placo_isolation,fourniture_pose,false,—,conflit,conflit avec : charpente_bois | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),25,70,0,0,,null,0,Base,
740,isolation_combles_perdus_souffle,Isolation combles perdus soufflage laine minérale,m2,placo_isolation,fourniture_pose,false,—,conflit,conflit avec : charpente_bois | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),15,40,0,0,,null,0,R≥7 m².K/W,
493,isolation_combles_rouleaux,Isolation combles rouleaux (MO),m2,placo_isolation,pose_seule,false,—,conflit,conflit avec : charpente_bois,18,38,0,0,,null,0,RGE,
798,isolation_laine_cellulose_soufflée,Isolation laine cellulose soufflée combles,m2,placo_isolation,fourniture_pose,false,—,conflit,conflit avec : charpente_bois | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),18,42,0,0,,null,0,R≥7,
591,laine_de_bois_combles,Isolation laine de bois combles,m2,placo_isolation,fourniture_pose,false,—,conflit,conflit avec : charpente_bois | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),30,80,0,0,,null,0,RGE,
589,soufflage_laine_combles_perdus,Soufflage laine soufflée combles perdus,m2,placo_isolation,fourniture_pose,false,—,conflit,conflit avec : charpente_bois | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),20,56,0,0,,null,0,RGE,
96,isolation_combles_perdus,Isolation combles perdus,m2,placo_isolation,fourniture_pose,false,—,doublon_probable,conflit avec : charpente_bois | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer) | label identique à au moins une autre entrée,18,45,0,0,,null,0,Base,
95,isolation_combles,Isolation combles perdus,m2,placo_isolation,fourniture_pose,false,—,doublon_probable,conflit avec : charpente_bois | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer) | label identique à au moins une autre entrée,18,45,0,0,,null,0,RGE,
97,isolation_murs,Isolation murs intérieurs,m2,placo_isolation,fourniture_pose,false,—,doublon_probable,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer) | label identique à au moins une autre entrée,35,110,0,0,,null,0,null,
99,isolation_murs_interieurs,Isolation murs intérieurs,m2,placo_isolation,fourniture_pose,false,—,doublon_probable,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer) | label identique à au moins une autre entrée,35,90,0,0,,null,0,RGE,
444,baignoire_fourniture_pose,Baignoire (fourni+posé),forfait,plomberie_sanitaires,fourniture_pose,false,—,auto,,0,0,488,1013,,null,0,Selon gamme,
765,baignoire_ilot_pose,Baignoire îlot (fourni+posé),unite,plomberie_sanitaires,fourniture_pose,false,—,auto,,900,3000,0,0,,null,0,Hors évacuation,
446,colonne_douche_fourniture_pose,Colonne de douche (fourni+posé),forfait,plomberie_sanitaires,fourniture_pose,false,—,auto,,0,0,292,608,,null,0,Selon gamme,
773,colonne_de_douche_hydromassante,Colonne de douche hydromassante (fourni+posé),unite,plomberie_sanitaires,fourniture_pose,false,—,auto,,400,1800,0,0,,null,0,Base,
30,creation_arrivee_eau,Création arrivée d'eau,point,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),60,280,0,0,,null,0,Selon accès,
287,pose_douche_italienne,Création douche à l'italienne (MO),forfait,plomberie_sanitaires,pose_seule,false,—,auto,,0,0,1625,3375,,null,0,Étanchéité incluse,
31,creation_evacuation,Création évacuation,point,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),80,320,0,0,,null,0,Selon pente,
176,pose_niche_douche,Création niche de douche,unité,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),120,450,0,0,,null,0,Étanchéité incluse si bien fait,
895,evacuation_plomberie_creation,Création réseau évacuation (fourni+posé),ml,plomberie_sanitaires,fourniture_pose,false,—,auto,,45,130,0,0,,null,0,Base,
40,debouchage,Débouchage canalisation,forfait,plomberie_sanitaires,non_applicable,false,—,auto,,0,0,90,350,,null,0,null,
902,detection_fuite_eau,Détection et réparation fuite eau,unite,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),200,800,0,0,,null,0,Hors refection,
898,douche_à_l_italienne_receveur,Douche à l'italienne receveur (fourni+posé),unite,plomberie_sanitaires,fourniture_pose,false,—,auto,,600,2500,0,0,,null,0,Hors carrelage+paroi,
467,piscine_douche_exterieure,Douche extérieure (pose),forfait,plomberie_sanitaires,pose_seule,false,—,auto,,0,0,248,652,,null,0,null,
90,installation_lave_mains,Installation lave-mains,unité,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),120,520,0,0,,null,0,WC,
280,installation_pompe_relevage,Installation pompe de relevage,forfait,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,552,1148,,null,0,Hors matériel,
436,lavabo_fourniture_pose,Lavabo (fourni+posé),forfait,plomberie_sanitaires,fourniture_pose,false,—,auto,,0,0,292,608,,null,0,Selon gamme,
897,lavabo_suspendu,Lavabo suspendu (fourni+posé),unite,plomberie_sanitaires,fourniture_pose,false,—,auto,,300,950,0,0,,null,0,Hors robinetterie,
438,mitigeur_fourniture_pose,Mitigeur (fourni+posé),forfait,plomberie_sanitaires,fourniture_pose,false,—,auto,,0,0,292,608,,null,0,Selon gamme,
764,paroi_douche_verre,Paroi douche verre trempé (fourni+posé),unite,plomberie_sanitaires,fourniture_pose,false,—,auto,,400,1200,0,0,,null,0,Base,
151,plomberie_petite_intervention,Plomberie : petite intervention,unité,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),90,220,0,0,,null,0,Base,
614,adoucisseur_eau_pose,Pose adoucisseur d'eau (hors fourniture),forfait,plomberie_sanitaires,pose_seule,false,—,auto,,0,0,700,2000,,null,0,Base,
6,baignoire,Pose baignoire,unité,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),350,1500,0,0,,null,0,null,
167,pose_baignoire,Pose baignoire (MO),unité,plomberie_sanitaires,pose_seule,false,—,auto,,300,1200,0,0,,null,0,Hors faïence,
566,baignoire_balneo_pose,Pose baignoire balnéo (hors fourniture),unité,plomberie_sanitaires,pose_seule,false,—,auto,,500,1650,0,0,,null,0,Branchement balnéo inclus,
286,pose_baignoire_balneo,Pose baignoire balnéo (MO),unité,plomberie_sanitaires,pose_seule,false,—,auto,,618,1282,0,0,,null,0,Hors fourniture,
169,pose_colonne_douche,Pose colonne de douche,unité,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),80,280,0,0,,null,0,Hors receveur,
67,douche,Pose douche,unité,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),400,1700,0,0,,null,0,null,
706,filtre_anti_calcaire_pose,Pose filtre anti-calcaire (hors fourniture),unité,plomberie_sanitaires,pose_seule,false,—,auto,,100,400,0,0,,null,0,Base,
105,lavabo,Pose lavabo,unité,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),120,450,0,0,,null,0,null,
174,pose_mitigeur,Pose mitigeur (MO),unité,plomberie_sanitaires,pose_seule,false,—,auto,,50,160,0,0,,null,0,Hors fourniture,
177,pose_paroi_baignoire,Pose pare-baignoire,unité,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),80,320,0,0,,null,0,null,
178,pose_paroi_douche,Pose paroi douche,unité,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),120,480,0,0,,null,0,Perçage carrelage,
165,pose_bac_douche,Pose receveur douche,unité,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),250,1100,0,0,,null,0,Hors faïence,
571,receveur_resine_extra_plat,Pose receveur résine extra-plat,unité,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),200,520,0,0,,null,0,Base,
570,robinetterie_bain_pose,Pose robinetterie de bain (hors fourniture),unité,plomberie_sanitaires,pose_seule,false,—,auto,,120,400,0,0,,null,0,Base,
182,pose_seche_serviettes,Pose sèche-serviettes,unité,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),120,380,0,0,,null,0,Hors fourniture,
573,seche_serviette_eau_pose,Pose sèche-serviettes eau chaude (hors fourniture),unité,plomberie_sanitaires,pose_seule,false,—,auto,,200,620,0,0,,null,0,Base,
565,siphon_de_sol_pose,Pose siphon de sol (hors fourniture),unité,plomberie_sanitaires,pose_seule,false,—,auto,,100,320,0,0,,null,0,Base,
233,wc,Pose WC,unité,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),180,650,0,0,,null,0,null,
560,wc_broyeur_pose,Pose WC broyeur (hors fourniture),unité,plomberie_sanitaires,pose_seule,false,—,auto,,200,580,0,0,,null,0,Base,
235,wc_suspendu,Pose WC suspendu,unité,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),350,1200,0,0,,null,0,null,
285,installation_lave_linge,Raccordement lave-linge,unité,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),66,154,0,0,,null,0,null,
762,receveur_douche_custom,Receveur douche sur mesure résine/pierre,unite,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),450,1200,0,0,,null,0,Base,
699,canalisation_plomb_remplacement,Remplacement canalisations plomb,ml,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),40,145,0,0,,null,0,Base,
700,colonne_fonte_remplacement,Remplacement colonne fonte en PVC,ml,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),60,188,0,0,,null,0,Base,
201,robinet_remplacement,Remplacement robinet / mitigeur (pose),unité,plomberie_sanitaires,pose_seule,false,—,auto,,80,210,0,0,,null,0,Base,
196,remplacement_siphon,Remplacement siphon,unité,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),40,150,0,0,,null,0,null,
197,remplacement_vanne,Remplacement vanne/robinet d'arrêt,unité,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),40,180,0,0,,null,0,null,
234,wc_remplacement,Remplacement WC (pose),unité,plomberie_sanitaires,pose_seule,false,—,auto,,180,420,0,0,,null,0,Base,
283,remplacement_wc_broyeur,Remplacement WC broyeur (pose),unité,plomberie_sanitaires,pose_seule,false,—,auto,,338,702,0,0,,null,0,Hors achat,
901,colonne_plomberie_renovation,Rénovation colonne plomberie immeuble,ml,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),120,380,0,0,,null,0,Base,
701,reprise_evacuation_pvc,Reprise évacuation PVC (rénovation),ml,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),25,92,0,0,,null,0,Base,
152,plomberie_soudure,Reprise tuyauterie / soudure,point,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),25,110,0,0,,null,0,Par point,
896,alimentation_eau_froide_chaude,Réseau alimentation EF/EC (fourni+posé),ml,plomberie_sanitaires,fourniture_pose,false,—,auto,,40,110,0,0,,null,0,Multicouche,
439,robinet_exterieur_fourniture_pose,Robinet extérieur (fourni+posé),forfait,plomberie_sanitaires,fourniture_pose,false,—,auto,,0,0,292,608,,null,0,Selon gamme,
894,robinetterie_sanitaire_pose,Robinetterie sanitaire (fourni+posé),unite,plomberie_sanitaires,fourniture_pose,false,—,auto,,150,550,0,0,,null,0,Base,
774,robinetterie_thermostatique,Robinetterie thermostatique (fourni+posé),unite,plomberie_sanitaires,fourniture_pose,false,—,auto,,200,750,0,0,,null,0,Base,
770,sèche_serviette_electrique,Sèche-serviette électrique (fourni+posé),unite,plomberie_sanitaires,fourniture_pose,false,—,auto,,250,750,0,0,,null,0,Avec radiateur d'appoint,
440,seche_serviettes_fourniture_pose,Sèche-serviettes (fourni+posé),forfait,plomberie_sanitaires,fourniture_pose,false,—,auto,,0,0,292,608,,null,0,Selon gamme,
569,bain_douche_conversion,Transformation baignoire en douche italienne,forfait,plomberie_sanitaires,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),0,0,800,3000,,null,0,Hors carrelage neuf,
437,vasque_fourniture_pose,Vasque (fourni+posé),forfait,plomberie_sanitaires,fourniture_pose,false,—,auto,,0,0,292,608,,null,0,Selon gamme,
442,wc_fourniture_pose,WC (fourni+posé),forfait,plomberie_sanitaires,fourniture_pose,false,—,auto,,0,0,292,608,,null,0,Selon gamme,
767,wc_suspendu_bati,WC suspendu + bâti-support (fourni+posé),unite,plomberie_sanitaires,fourniture_pose,false,—,auto,,500,1600,0,0,,null,0,Hors carrelage,
4,alimentation_exterieure,Création alimentation extérieure,unité,plomberie_sanitaires,fourniture_pose,false,—,conflit,conflit avec : maconnerie_structure | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),120,520,0,0,,null,0,Jardin/garage,
559,douche_italienne_creation,Création douche italienne complète (maçonnerie+étanchéité+carrelage),forfait,plomberie_sanitaires,fourniture_pose,false,—,conflit,"conflit avec : carrelage_faience, maconnerie_structure | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer)",0,0,1800,5500,,null,0,Base,
772,evacuation_sdb_création,Création évacuation SDB (déplacement siphon),unite,plomberie_sanitaires,fourniture_pose,false,—,conflit,conflit avec : logistique_chantier | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),300,1000,0,0,,null,0,Base,
763,douche_italienne_complete,Douche italienne complète (receveur+carrelage+paroi),unite,plomberie_sanitaires,fourniture_pose,false,—,conflit,conflit avec : carrelage_faience | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),1800,5500,0,0,,null,0,Hors robinetterie,
598,isolation_vide_sanitaire,Isolation vide sanitaire (panneaux/rouleaux),m2,plomberie_sanitaires,fourniture_pose,false,—,conflit,conflit avec : placo_isolation | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),25,65,0,0,,null,0,Base,
708,nettoyage_pression_canalisation,Nettoyage haute pression canalisations,ml,plomberie_sanitaires,non_applicable,false,—,conflit,conflit avec : logistique_chantier,10,42,0,0,,null,0,Base,
153,plombier,Plombier taux horaire,heure,plomberie_sanitaires,fourniture_pose,false,—,conflit,conflit avec : prestations_intellectuelles | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),40,110,0,0,,null,0,null,
445,paroi_douche_fourniture_pose,Paroi douche (fourni+posé),forfait,plomberie_sanitaires,fourniture_pose,false,—,doublon_probable,label identique à au moins une autre entrée,0,0,292,608,,null,0,Selon gamme,
432,pose_paroi_douche_global,Paroi douche (fourni+posé),forfait,plomberie_sanitaires,fourniture_pose,false,—,doublon_probable,label identique à au moins une autre entrée,0,0,488,1013,,null,0,Estimation,
443,wc_suspendu_fourniture_pose,WC suspendu (fourni+posé),forfait,plomberie_sanitaires,fourniture_pose,false,—,doublon_probable,label identique à au moins une autre entrée,0,0,488,1013,,null,0,Selon gamme,
433,pose_wc_suspendu_global,WC suspendu (fourni+posé),forfait,plomberie_sanitaires,fourniture_pose,false,—,doublon_probable,label identique à au moins une autre entrée,0,0,845,1755,,null,0,Estimation,
111,menuiserie_taux_horaire,Menuisier (taux horaire),heure,prestations_intellectuelles,non_applicable,false,—,auto,,40,120,0,0,,null,0,Hors fourniture,
206,serrurerie_taux_horaire,Serrurier (taux horaire),heure,prestations_intellectuelles,non_applicable,false,—,auto,,45,130,0,0,,null,0,Hors pièces,
649,micro_ciment_sol,Application micro-ciment sol,m2,sols_durs,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),50,135,0,0,,null,0,Base,
380,pose_beton_cire,Béton ciré (application),m2,sols_durs,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),72,148,0,0,,null,0,Estimation,
854,peinture_beton_cire_mur,Béton ciré mur (fourni+posé),m2,sols_durs,fourniture_pose,false,—,auto,,55,140,0,0,,null,0,Base,
634,beton_cire_murs,Béton ciré murs intérieurs,m2,sols_durs,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),50,135,0,0,,null,0,Base,
834,beton_cire_sol,Béton ciré sol (fourni+posé),m2,sols_durs,fourniture_pose,false,—,auto,,60,150,0,0,,null,0,Base,
674,dalle_pierre_naturelle_ext,Dalle pierre naturelle extérieure (fourni+posé),m2,sols_durs,fourniture_pose,false,—,auto,,65,172,0,0,,null,0,Base,
837,marbre_sol,Marbre sol (fourni+posé),m2,sols_durs,fourniture_pose,false,—,auto,,120,350,0,0,,null,0,Base,
891,marche_en_pierre,Marches en pierre naturelle (fourni+posé),unite,sols_durs,fourniture_pose,false,—,auto,,200,750,0,0,,null,0,Ep. 3 cm,
838,pierre_naturelle_sol,Pierre naturelle sol (fourni+posé),m2,sols_durs,fourniture_pose,false,—,auto,,80,220,0,0,,null,0,Base,
392,pose_dallage_pierre,Pose dallage pierre,m2,sols_durs,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),91,189,0,0,,null,0,Estimation,
562,pierre_naturelle_interieur,Pose pierre naturelle intérieure,m2,sols_durs,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),65,140,0,0,,null,0,Base,
637,resine_epoxy_sol,Résine époxy sol lissé,m2,sols_durs,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),30,95,0,0,,null,0,Base,
381,pose_resine_sol,Sol résine (application),m2,sols_durs,fourniture_pose,false,—,conflit,conflit avec : sols_souples | nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),58,122,0,0,,null,0,Estimation,
654,vitrification_parquet_seule,Huilage / vitrification parquet seule (sans ponçage),m2,sols_souples,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),8,28,0,0,,null,0,Base,
860,lambris_bois_plafond,Lambris bois plafond (fourni+posé),m2,sols_souples,fourniture_pose,false,—,auto,,30,85,0,0,,null,0,Sapin ou pin,
843,liège_sol_collé,Liège sol collé (fourni+posé),m2,sols_souples,fourniture_pose,false,—,auto,,30,85,0,0,,null,0,Base,
155,poncage_parquet,Ponçage vitrification,m2,sols_souples,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),25,70,0,0,,null,0,null,
166,pose_baguettes_finition,Pose baguettes / quart-de-rond,ml,sols_souples,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),6,18,0,0,,null,0,Finition sols,
641,lambris_pvc_pose,Pose lambris PVC (hors fourniture),m2,sols_souples,pose_seule,false,—,auto,,18,52,0,0,,null,0,Base,
648,linoleum_naturel_pose,Pose linoléum naturel,m2,sols_souples,fourniture_pose,false,—,auto,nature_prix=fourniture_pose par défaut (pas de marqueur explicite — à confirmer),15,52,0,0,,null,0,Base,
