id,job_type,label,unit,price_min_unit_ht,price_avg_unit_ht,price_max_unit_ht,fixed_min_ht,fixed_avg_ht,fixed_max_ht,variability_ratio,confidence,sample_size,source,notes,room_specific,required_room,generic_family
813,poele_bois_insert,Poêle à bois / insert cheminée (fourni+posé),unite,2500.00,4500.00,8000.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors conduit de fumée,false,null,poele_bois_insert
348,installation_poele_pellets_chantier_difficile,Poêle à granulés (pose) (chantier difficile),forfait,0.00,0.00,0.00,1014.00,1560.00,2106.00,null,null,0,seed_manual,Estimation,false,null,installation_poele_pellets_chantier_difficile
346,installation_poele_pellets_complexe,Poêle à granulés (pose) (complexe),forfait,0.00,0.00,0.00,975.00,1500.00,2025.00,null,null,0,seed_manual,Estimation,false,null,installation_poele_pellets_complexe
345,installation_poele_pellets_standard,Poêle à granulés (pose) (standard),forfait,0.00,0.00,0.00,780.00,1200.00,1620.00,null,null,0,seed_manual,Estimation,false,null,installation_poele_pellets_standard
347,installation_poele_pellets_urgence,Poêle à granulés (pose) (urgence),forfait,0.00,0.00,0.00,1053.00,1620.00,2187.00,null,null,0,seed_manual,Estimation,false,null,installation_poele_pellets_urgence
107,luminaire,Point lumineux,unité,70.00,120.00,200.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,luminaire
513,filtration_piscine_fourniture_pose,Pompe + filtre piscine (fourniture + pose),forfait,0.00,0.00,0.00,1500.00,3000.00,5500.00,null,null,0,seed_manual,Base,false,null,filtration_piscine_fourniture_pose
121,pac,Pompe à chaleur,forfait,0.00,0.00,0.00,8500.00,12500.00,18000.00,null,null,0,seed_manual,null,false,null,pac
808,pompe_a_chaleur_air_air,Pompe à chaleur air/air (fourni+posé),unite,1500.00,2800.00,5000.00,0.00,0.00,0.00,null,null,0,seed_manual,Monosplit,false,null,pompe_a_chaleur_air_air
122,pac_air_air,Pompe à chaleur air/air (pose comprise),forfait,0.00,0.00,0.00,3500.00,5500.00,8000.00,null,null,0,seed_manual,RGE,false,null,pac_air_air
809,pompe_a_chaleur_air_eau,Pompe à chaleur air/eau (fourni+posé),unite,5000.00,9000.00,15000.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors réseau hydraulique,false,null,pompe_a_chaleur_air_eau
123,pac_air_eau,Pompe à chaleur air/eau (pose comprise),forfait,0.00,0.00,0.00,6500.00,9500.00,14000.00,null,null,0,seed_manual,RGE,false,null,pac_air_eau
124,pac_geothermie,Pompe à chaleur géothermique,forfait,0.00,0.00,0.00,12000.00,18000.00,25000.00,null,null,0,seed_manual,RGE,false,null,pac_geothermie
250,pompe_chaleur_piscine,Pompe à chaleur piscine (pose),forfait,0.00,0.00,0.00,720.00,1200.00,1680.00,null,null,0,seed_manual,Hors matériel,false,null,pompe_chaleur_piscine
155,poncage_parquet,Ponçage vitrification,m2,25.00,40.00,70.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,poncage_parquet
485,pose_portail_aluminium_global,Portail aluminium (fourni+posé),forfait,0.00,0.00,0.00,1960.00,2800.00,3640.00,null,null,0,seed_manual,null,false,null,pose_portail_aluminium_global
847,portail_aluminium_motorise,Portail aluminium motorisé (fourni+posé),unite,2000.00,3800.00,7000.00,0.00,0.00,0.00,null,null,0,seed_manual,Coulissant 4 m,false,null,portail_aluminium_motorise
662,portail_battant_motorise,Portail battant motorisé (fourni+posé),unité,1000.00,1900.00,3400.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,portail_battant_motorise
661,portail_coulissant_motorise,Portail coulissant motorisé aluminium (fourni+posé),unité,1500.00,2600.00,4800.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,portail_coulissant_motorise
425,pose_portail_motorise_global,Portail motorisé (fourni+posé),forfait,0.00,0.00,0.00,2080.00,3200.00,4320.00,null,null,0,seed_manual,Estimation,false,null,pose_portail_motorise_global
486,pose_portail_pvc_global,Portail PVC (fourni+posé),forfait,0.00,0.00,0.00,1330.00,1900.00,2470.00,null,null,0,seed_manual,null,false,null,pose_portail_pvc_global
853,porte_blindee,Porte blindée (fourni+posé),unite,2000.00,3800.00,7500.00,0.00,0.00,0.00,null,null,0,seed_manual,Classe 3,false,null,porte_blindee
878,porte_coulissante_galandage,Porte coulissante galandage (fourni+posé),unite,700.00,1200.00,2200.00,0.00,0.00,0.00,null,null,0,seed_manual,H≤2.5m,false,null,porte_coulissante_galandage
658,porte_entree_fourniture_pose,Porte d'entrée (fourni+posé),unité,800.00,1450.00,2600.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,true,"[""entree""]",porte
844,porte_entree_alu_isolation,Porte d'entrée aluminium isolante (fourni+posé),unite,1800.00,3200.00,5500.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors serrurerie 3 points,true,"[""entree""]",porte
846,porte_entree_bois_massif,Porte d'entrée bois massif (fourni+posé),unite,2000.00,3800.00,7000.00,0.00,0.00,0.00,null,null,0,seed_manual,Avec serrure 3 points,true,"[""entree""]",porte
845,porte_entree_pvc,Porte d'entrée PVC (fourni+posé),unite,1200.00,2200.00,3800.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,true,"[""entree""]",porte
849,porte_de_garage_basculante,Porte de garage basculante (fourni+posé),unite,1000.00,1800.00,3200.00,0.00,0.00,0.00,null,null,0,seed_manual,Sans motorisation,true,"[""garage""]",porte_de
848,porte_de_garage_sectionnelle,Porte de garage sectionnelle premium (fourni+posé),unite,1500.00,2800.00,5000.00,0.00,0.00,0.00,null,null,0,seed_manual,Avec motorisation,true,"[""garage""]",porte_de
669,porte_garage_sectionnelle,Porte de garage sectionnelle standard (fourni+posé),unité,1200.00,2100.00,3800.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,true,"[""garage""]",porte
324,porte_entree_blin,Porte Entree Blin,unité,488.00,750.00,1013.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors fourniture,true,"[""entree""]",porte
322,porte_interieure_bloc,Porte Interieure Bloc,unité,143.00,220.00,297.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors fourniture,false,null,porte_interieure_bloc
323,porte_interieure_galande,Porte Interieure Galande,unité,247.00,380.00,513.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors fourniture,false,null,porte_interieure_galande
881,porte_interieure_neuve,Porte intérieure neuve (fourni+posé),unite,350.00,650.00,1200.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors bloc-porte,false,null,porte_interieure_neuve
508,porte_fenetre_alu_fourniture_pose,Porte-fenêtre aluminium fourni+posé,unité,1200.00,1800.00,2500.00,0.00,0.00,0.00,null,null,0,seed_manual,"1 ou 2 vantaux, dimensions standard",false,null,porte_fenetre_alu_fourniture_pose
507,porte_fenetre_pvc_fourniture_pose,Porte-fenêtre PVC fourni+posé,unité,900.00,1700.00,2200.00,0.00,0.00,0.00,null,null,0,seed_manual,"1 ou 2 vantaux, dimensions standard",false,null,porte_fenetre_pvc_fourniture_pose
668,portillon_alu_fourniture_pose,Portillon aluminium (fourni+posé),unité,400.00,720.00,1250.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,portillon_alu_fourniture_pose
368,pose_spots_x10_chantier_difficile,Pose 10 spots encastrés (MO) (chantier difficile),forfait,0.00,0.00,0.00,549.00,845.00,1141.00,null,null,0,seed_manual,Estimation,false,null,pose_spots_x10_chantier_difficile
366,pose_spots_x10_complexe,Pose 10 spots encastrés (MO) (complexe),forfait,0.00,0.00,0.00,528.00,812.00,1097.00,null,null,0,seed_manual,Estimation,false,null,pose_spots_x10_complexe
365,pose_spots_x10_standard,Pose 10 spots encastrés (MO) (standard),forfait,0.00,0.00,0.00,422.00,650.00,878.00,null,null,0,seed_manual,Estimation,false,null,pose_spots_x10_standard
367,pose_spots_x10_urgence,Pose 10 spots encastrés (MO) (urgence),forfait,0.00,0.00,0.00,570.00,878.00,1185.00,null,null,0,seed_manual,Estimation,false,null,pose_spots_x10_urgence
311,abri_jardin_pose,Pose abri de jardin (MO),forfait,0.00,0.00,0.00,248.00,450.00,652.00,null,null,0,seed_manual,Hors fourniture,true,"[""exterieur""]",abri
614,adoucisseur_eau_pose,Pose adoucisseur d'eau (hors fourniture),forfait,0.00,0.00,0.00,700.00,1150.00,2000.00,null,null,0,seed_manual,Base,false,null,adoucisseur_eau_pose
501,pose_plaque_ba13,Pose BA13 (pose),m2,15.00,25.00,35.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,pose_plaque_ba13
166,pose_baguettes_finition,Pose baguettes / quart-de-rond,ml,6.00,10.00,18.00,0.00,0.00,0.00,null,null,0,seed_manual,Finition sols,false,null,pose_baguettes_finition
275,pose_baie_vitree_mo,Pose baie vitrée (MO),unité,488.00,750.00,1013.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors fourniture,false,null,pose_baie_vitree_mo
6,baignoire,Pose baignoire,unité,350.00,750.00,1500.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,baignoire
167,pose_baignoire,Pose baignoire (MO),unité,300.00,650.00,1200.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors faïence,false,null,pose_baignoire
566,baignoire_balneo_pose,Pose baignoire balnéo (hors fourniture),unité,500.00,920.00,1650.00,0.00,0.00,0.00,null,null,0,seed_manual,Branchement balnéo inclus,false,null,baignoire_balneo_pose
286,pose_baignoire_balneo,Pose baignoire balnéo (MO),unité,618.00,950.00,1282.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors fourniture,false,null,pose_baignoire_balneo
373,pose_bardage_bois,Pose bardage bois,m2,55.00,85.00,115.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_bardage_bois
374,pose_bardage_composite,Pose bardage composite,m2,72.00,110.00,148.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_bardage_composite
953,bordurette_pose,Pose bordurette / bordure béton,ml,15.00,28.00,50.00,100.00,200.00,400.00,null,null,0,seed_manual,Baguette béton ou granit scellée,false,null,bordurette_pose
429,pose_borne_recharge_mo,Pose borne recharge (MO),forfait,0.00,0.00,0.00,422.00,650.00,878.00,null,null,0,seed_manual,Estimation,false,null,pose_borne_recharge_mo
621,camera_ip_ext_pose,Pose caméra IP extérieure (hors fourniture),unité,150.00,290.00,500.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,camera_ip_ext_pose
397,abri_voiture_carport_mo,Pose carport (MO),forfait,0.00,0.00,0.00,585.00,900.00,1215.00,null,null,0,seed_manual,Estimation,false,null,abri_voiture_carport_mo
379,pose_carreaux_ciment,Pose carreaux de ciment,m2,62.00,95.00,128.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_carreaux_ciment
14,carrelage_grand_format,Pose carrelage grand format,m2,35.00,65.00,120.00,0.00,0.00,0.00,null,null,0,seed_manual,Plus technique,false,null,carrelage_grand_format
572,carrelage_hexagonal_pose,Pose carrelage hexagonal sol / mosaïque,m2,55.00,88.00,135.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,carrelage_hexagonal_pose
652,carrelage_imitation_bois_pose,Pose carrelage imitation bois (plank 20x120),m2,40.00,68.00,105.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,carrelage_imitation_bois_pose
974,pose_carrelage_sdb_m2,Pose carrelage salle de bain (MO),m2,39.00,60.00,81.00,0.00,0.00,0.00,null,medium,4,phase1_refonte,"Créée 2026-06-23 (Phase 1.4 G1) en remplacement des 4 forfaits par taille (pose_carrelage_sdb_10m2/15m2/20m2/30m2) qui avaient tous une linéarité parfaite à 39-81 €/m². Spécifique SDB (étanchéité, contraintes) vs sol classique.",true,"[""sdb"",""salle_de_bain""]",pose_carrelage
725,carrelage_sdb_etancheite,Pose carrelage salle de bains avec étanchéité,m2,55.00,95.00,170.00,0.00,0.00,0.00,null,null,0,seed_manual,"SPEC Weber/Schluter - douche italienne, pièce humide. Inclut primaire + membrane + colle C2 + joint",true,"[""sdb""]",carrelage
16,carrelage_sol,Pose carrelage sol,m2,25.00,45.00,80.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,carrelage_sol
17,carrelage_sol_pose,Pose carrelage sol (hors fourniture),m2,35.00,55.00,90.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,carrelage_sol_pose
631,domotique_centrale_pose,Pose centrale domotique (hors fourniture),forfait,0.00,0.00,0.00,3000.00,6500.00,13000.00,null,null,0,seed_manual,Base,false,null,domotique
410,pose_chaudiere_pellets_mo,Pose chaudière granulés (MO),forfait,0.00,0.00,0.00,1625.00,2500.00,3375.00,null,null,0,seed_manual,Estimation,false,null,pose_chaudiere_pellets_mo
688,claustra_bois_exterieur,Pose claustra bois extérieur,m2,90.00,165.00,295.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,true,"[""exterieur""]",claustra_bois
645,claustra_interieur_pose,Pose claustra intérieur bois / métal,m2,80.00,155.00,295.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,claustra_interieur_pose
27,cloture,Pose clôture,ml,25.00,55.00,110.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,cloture
386,pose_cloture_bois,Pose clôture bois,ml,62.00,95.00,128.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_cloture_bois
28,cloture_grillage,Pose clôture grillage,ml,20.00,45.00,90.00,0.00,0.00,0.00,null,null,0,seed_manual,Scellement poteaux,false,null,cloture_grillage
387,pose_cloture_panneau,Pose clôture panneaux,ml,75.00,115.00,155.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_cloture_panneau
29,cloture_rigide,Pose clôture rigide,ml,30.00,60.00,120.00,0.00,0.00,0.00,null,null,0,seed_manual,Occultation en sus,false,null,cloture_rigide
169,pose_colonne_douche,Pose colonne de douche,unité,80.00,160.00,280.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors receveur,false,null,pose_colonne_douche
33,credence,Pose crédence,m2,30.00,60.00,110.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,credence
170,pose_credence_carrelage,Pose crédence carrelage,m2,30.00,60.00,110.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,pose_credence_carrelage
587,credence_verre_securit_pose,Pose crédence verre sécurit (hors fourniture),m2,80.00,165.00,290.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,credence_verre_securit_pose
171,pose_credence_verre,Pose crédence verre/alu,m2,45.00,90.00,160.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors fourniture,false,null,pose_credence_verre
34,cuisine,Pose cuisine,forfait,0.00,0.00,0.00,800.00,1800.00,4000.00,null,null,0,seed_manual,null,false,null,cuisine
273,cuisine_pose_mo,Pose cuisine — main d'œuvre,forfait,0.00,0.00,0.00,780.00,1300.00,1820.00,null,null,0,seed_manual,Selon complexité,false,null,cuisine_pose_mo
404,pose_cuisine_sur_mesure_mo,Pose cuisine sur-mesure (MO),forfait,0.00,0.00,0.00,1430.00,2200.00,2970.00,null,null,0,seed_manual,Estimation,true,"[""cuisine""]",pose
403,pose_cuisine_ikea_mo,Pose cuisine type IKEA (MO),forfait,0.00,0.00,0.00,715.00,1100.00,1485.00,null,null,0,seed_manual,Estimation,true,"[""cuisine""]",pose
392,pose_dallage_pierre,Pose dallage pierre,m2,91.00,140.00,189.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_dallage_pierre
721,detecteur_co_monoxyde,Pose détecteur CO monoxyde (hors fourniture),unité,80.00,155.00,290.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,detecteur_co_monoxyde
632,detecteur_fumee_pose,Pose détecteurs fumée interconnectés,forfait,0.00,0.00,0.00,120.00,260.00,480.00,null,null,0,seed_manual,Par pièce inclus,false,null,detecteur_fumee_pose
67,douche,Pose douche,unité,400.00,850.00,1700.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,douche
686,dressing_modulable_pose,Pose dressing modulable (hors fourniture),ml,200.00,400.00,680.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,dressing_modulable_pose
623,eclairage_exterieur_pose,Pose éclairage extérieur (hors fourniture),unité,120.00,230.00,400.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,true,"[""exterieur""]",eclairage
75,enrobe_pose,Pose enrobé,m2,18.00,35.00,70.00,0.00,0.00,0.00,null,null,0,seed_manual,"Gros volume (>200 m²) — route, parking",false,null,enrobe_pose
944,enrobe_allee_moyenne,Pose enrobé allée (surface moyenne),m2,30.00,50.00,80.00,200.00,400.00,800.00,null,null,0,seed_manual,Surface 50-200 m² — cylindrage mécanisé,false,null,enrobe_allee_moyenne
943,enrobe_allee_residentielle,Pose enrobé allée résidentielle,m2,40.00,65.00,100.00,300.00,600.00,1200.00,null,null,0,seed_manual,Petite surface (<50 m²) — mobilisation incluse,false,null,enrobe_allee_residentielle
306,pose_escalier_bois,Pose escalier bois (MO),forfait,0.00,0.00,0.00,780.00,1200.00,1620.00,null,null,0,seed_manual,Hors fourniture,false,null,pose_escalier_bois
579,evier_granit_composite_pose,Pose évier granit composite (hors fourniture),unité,120.00,230.00,400.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,evier_granit_composite_pose
578,evier_inox_pose,Pose évier inox (hors fourniture),unité,100.00,185.00,310.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,evier_inox_pose
80,extracteur_sdb,Pose extracteur SDB/WC,unité,120.00,220.00,420.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors gaine longue,true,"[""sdb""]",extracteur
15,carrelage_mural,Pose faïence murale,m2,30.00,55.00,95.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,carrelage_mural
81,faience_mur_pose,Pose faïence murale (hors fourniture),m2,40.00,65.00,110.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,faience_mur_pose
83,fenetre,Pose fenêtre,unité,180.00,350.00,650.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,fenetre
84,fenetre_pose,Pose fenêtre (hors fourniture),unité,180.00,280.00,420.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,fenetre_pose
85,fenetre_velux_pose,Pose fenêtre de toit (MO),unité,700.00,1200.00,1800.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors fourniture/étanchéité complexe,false,null,fenetre_velux_pose
706,filtre_anti_calcaire_pose,Pose filtre anti-calcaire (hors fourniture),unité,100.00,210.00,400.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,filtre_anti_calcaire_pose
583,four_encastre_pose,Pose four encastré (hors fourniture),unité,80.00,165.00,290.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,four_encastre_pose
86,gaine_ventilation,Pose gaine ventilation,ml,8.00,18.00,35.00,0.00,0.00,0.00,null,null,0,seed_manual,Plafond/faux plafond,false,null,gaine_ventilation
87,garde_corps_pose,Pose garde-corps,ml,60.00,120.00,240.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors fourniture,false,null,garde_corps_pose
309,gazon_rouleau,Pose gazon en rouleau,m2,10.00,18.00,26.00,0.00,0.00,0.00,null,null,0,seed_manual,Préparation sol en sus,false,null,gazon_rouleau
88,gouttiere,Pose gouttière,ml,25.00,45.00,85.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,gouttiere
389,pose_grillage_rigide,Pose grillage rigide,ml,46.00,70.00,94.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_grillage_rigide
388,pose_grillage_souple,Pose grillage souple,ml,23.00,35.00,47.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_grillage_souple
89,hotte_pose,Pose hotte (MO),unité,80.00,150.00,280.00,0.00,0.00,0.00,null,null,0,seed_manual,Évacuation en sus,false,null,hotte_pose
580,hotte_casquette_pose,Pose hotte aspirante casquette (hors fourniture),unité,100.00,185.00,320.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,hotte_casquette_pose
581,hotte_ilot_suspendue_pose,Pose hotte îlot suspendue (hors fourniture),unité,180.00,330.00,580.00,0.00,0.00,0.00,null,null,0,seed_manual,Réseau gaine en sus,false,null,hotte_ilot_suspendue_pose
588,ilot_central_cuisine_pose,Pose îlot central cuisine (hors fourniture),forfait,0.00,0.00,0.00,600.00,1300.00,2800.00,null,null,0,seed_manual,Base,true,"[""cuisine""]",ilot_central
608,insert_cheminee_pose,Pose insert cheminée (hors fourniture),forfait,0.00,0.00,0.00,600.00,1250.00,2600.00,null,null,0,seed_manual,Hors tubage,false,null,insert_cheminee_pose
622,interphone_video_pose,Pose interphone vidéo (hors fourniture),forfait,0.00,0.00,0.00,250.00,520.00,980.00,null,null,0,seed_manual,Base,false,null,interphone_video_pose
91,interphone_pose,Pose interphone/visiophone,forfait,0.00,0.00,0.00,250.00,550.00,1100.00,null,null,0,seed_manual,Câblage variable,false,null,interphone_pose
93,interrupteur_pose,Pose interrupteur,unité,35.00,55.00,90.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,interrupteur_pose
303,pose_ipn,Pose IPN/HEA (ouverture),forfait,0.00,0.00,0.00,1625.00,2500.00,3375.00,null,null,0,seed_manual,Étude structure,false,null,pose_ipn
200,revetement_mural_boiserie,Pose lambris / boiserie murale,m2,18.00,35.00,70.00,0.00,0.00,0.00,null,null,0,seed_manual,Pose seule,false,null,revetement_mural_boiserie
641,lambris_pvc_pose,Pose lambris PVC (hors fourniture),m2,18.00,30.00,52.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,lambris_pvc_pose
105,lavabo,Pose lavabo,unité,120.00,250.00,450.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,lavabo
584,lave_vaisselle_integre_pose,Pose lave-vaisselle intégrable (hors fourniture),unité,80.00,165.00,290.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,lave_vaisselle_integre_pose
648,linoleum_naturel_pose,Pose linoléum naturel,m2,15.00,28.00,52.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,linoleum_naturel_pose
69,eclairage_pose,Pose luminaire simple (plafonnier/applique),unité,60.00,95.00,160.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,eclairage_pose
470,piscine_margelle_pose,Pose margelles piscine,ml,62.00,95.00,128.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,piscine_margelle_pose
689,marquise_verre_pose,Pose marquise verre auvent (hors fourniture),ml,300.00,520.00,950.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,marquise_verre_pose
567,meuble_double_vasque_pose,Pose meuble double vasque,unité,350.00,620.00,980.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,meuble_double_vasque_pose
172,pose_meuble_sdb,Pose meuble SDB,unité,180.00,350.00,700.00,0.00,0.00,0.00,null,null,0,seed_manual,null,true,"[""sdb""]",pose_meuble
173,pose_miroir_lumineux,Pose miroir lumineux,unité,60.00,140.00,280.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,pose_miroir_lumineux
174,pose_mitigeur,Pose mitigeur (MO),unité,50.00,90.00,160.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors fourniture,false,null,pose_mitigeur
65,domotique_module,Pose module domotique (volet/lumière),unité,60.00,140.00,280.00,0.00,0.00,0.00,null,null,0,seed_manual,Hors matériel,false,null,domotique_module
696,monte_escalier_pose,Pose monte-escalier (hors fourniture),forfait,0.00,0.00,0.00,1500.00,3200.00,6500.00,null,null,0,seed_manual,Base,false,null,monte_escalier_pose
113,moquette,Pose moquette,m2,10.00,22.00,40.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,moquette
561,mosaique_pose,Pose mosaïque (hors fourniture),m2,65.00,100.00,150.00,0.00,0.00,0.00,null,null,0,seed_manual,Colle C2 + joint,false,null,mosaique_pose
175,pose_moustiquaire,Pose moustiquaire,unité,60.00,140.00,260.00,0.00,0.00,0.00,null,null,0,seed_manual,Sur mesure en sus,false,null,pose_moustiquaire
421,pose_moustiquaire_enroulable_mo,Pose moustiquaire enroulable (MO),unité,91.00,140.00,189.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_moustiquaire_enroulable_mo
411,pose_pac_air_eau_mo,Pose PAC air/eau (MO),forfait,0.00,0.00,0.00,1430.00,2200.00,2970.00,null,null,0,seed_manual,Estimation,false,null,pose_pac_air_eau_mo
500,pose_plaque_osb,Pose panneaux OSB,m2,10.00,18.00,26.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,pose_plaque_osb
132,papier_peint,Pose papier peint,m2,15.00,28.00,55.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,papier_peint
377,pose_papier_peint_intisse,Pose papier peint intissé,m2,23.00,35.00,47.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_papier_peint_intisse
378,pose_papier_peint_standard,Pose papier peint standard,m2,18.00,28.00,38.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_papier_peint_standard
629,parafoudre_pose,Pose parafoudre tableau électrique,unité,180.00,310.00,520.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,parafoudre_pose
177,pose_paroi_baignoire,Pose pare-baignoire,unité,80.00,160.00,320.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,pose_paroi_baignoire
603,pare_vapeur_pose,Pose pare-vapeur / frein vapeur,m2,8.00,14.00,24.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,pare_vapeur_pose
178,pose_paroi_douche,Pose paroi douche,unité,120.00,260.00,480.00,0.00,0.00,0.00,null,null,0,seed_manual,Perçage carrelage,false,null,pose_paroi_douche
133,parquet_colle,Pose parquet collé,m2,25.00,40.00,60.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,parquet_colle
134,parquet_colle_pose,Pose parquet collé (hors fourniture),m2,35.00,55.00,85.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,parquet_colle_pose
865,pose_parquet_contrecolle,Pose parquet contrecollé (fourni+posé),m2,50.00,85.00,135.00,0.00,0.00,0.00,null,null,0,seed_manual,Chêne 15/4,false,null,pose_parquet_contrecolle
646,parquet_chevrons_pose,Pose parquet en chevrons (hors fourniture),m2,45.00,82.00,135.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,parquet_chevrons_pose
135,parquet_flottant,Pose parquet flottant,m2,20.00,30.00,45.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,parquet_flottant
136,parquet_massif,Pose parquet massif,m2,35.00,55.00,90.00,0.00,0.00,0.00,null,null,0,seed_manual,null,false,null,parquet_massif
864,pose_parquet_massif,Pose parquet massif (fourni+posé),m2,80.00,130.00,200.00,0.00,0.00,0.00,null,null,0,seed_manual,Chêne 22 mm,false,null,pose_parquet_massif
137,parquet_massif_pose,Pose parquet massif (hors fourniture),m2,55.00,85.00,130.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,parquet_massif_pose
647,parquet_point_hongrie_pose,Pose parquet point de Hongrie (hors fourniture),m2,50.00,88.00,142.00,0.00,0.00,0.00,null,null,0,seed_manual,Base,false,null,parquet_point_hongrie_pose
179,pose_pave,Pose pavés,m2,35.00,70.00,130.00,0.00,0.00,0.00,null,null,0,seed_manual,Prépa sol variable,false,null,pose_pave
949,paves_autobloquants,Pose pavés autobloquants béton,m2,40.00,65.00,110.00,200.00,400.00,800.00,null,null,0,seed_manual,Hors fourniture graviers + sable,false,null,paves_autobloquants
391,pose_pave_granit,Pose pavés granit,m2,78.00,120.00,162.00,0.00,0.00,0.00,null,null,0,seed_manual,Estimation,false,null,pose_pave_granit
